segment_id,track_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
3319,789,A,3,3,LowSNR,13,animal
3320,789,A,3,3,LowSNR,13,animal
3321,790,A,3,3,LowSNR,13,animal
3322,792,A,3,3,LowSNR,13,animal
3323,793,A,3,3,LowSNR,13,animal
3324,794,A,3,3,LowSNR,13,animal
3325,794,A,3,3,LowSNR,13,animal
3326,794,A,3,3,LowSNR,13,animal
3327,794,A,3,3,LowSNR,13,animal
3328,794,A,3,3,LowSNR,13,animal
3329,794,A,3,3,LowSNR,13,animal
3330,794,A,3,3,LowSNR,13,animal
3331,794,A,3,3,LowSNR,13,animal
3332,794,A,3,3,LowSNR,13,animal
3333,794,A,3,3,LowSNR,13,animal
3334,794,A,3,3,LowSNR,13,animal
3335,794,A,3,3,LowSNR,13,animal
3336,794,A,3,3,LowSNR,13,animal
3337,794,A,3,3,LowSNR,13,animal
3338,794,A,3,3,LowSNR,13,animal
3339,794,A,3,3,LowSNR,13,animal
3340,794,A,3,3,LowSNR,13,animal
3341,796,A,3,3,LowSNR,13,animal
3342,796,A,3,3,LowSNR,13,animal
3343,796,A,3,3,LowSNR,13,animal
3344,796,A,3,3,LowSNR,13,animal
3345,796,A,3,3,LowSNR,13,animal
3346,796,A,3,3,LowSNR,13,animal
3347,796,A,3,3,LowSNR,13,animal
3348,796,A,3,3,LowSNR,13,animal
3349,798,A,3,3,LowSNR,13,animal
3350,799,A,3,3,LowSNR,13,animal
3351,800,A,3,3,LowSNR,13,animal
3352,800,A,3,3,LowSNR,13,animal
3353,800,A,3,3,LowSNR,13,animal
3354,800,A,3,3,LowSNR,13,animal
3355,800,A,3,3,LowSNR,13,animal
3356,800,A,3,3,LowSNR,13,animal
3357,800,A,3,3,LowSNR,13,animal
3358,800,A,3,3,LowSNR,13,animal
3359,801,A,3,3,LowSNR,13,animal
3360,801,A,3,3,LowSNR,13,animal
3361,802,A,3,3,LowSNR,13,animal
3362,802,A,3,3,LowSNR,13,animal
3363,802,A,3,3,LowSNR,13,animal
3364,802,A,3,3,LowSNR,13,animal
3365,802,A,3,3,LowSNR,13,animal
3366,803,A,3,3,LowSNR,13,animal
3367,803,A,3,3,LowSNR,13,animal
3368,803,A,3,3,LowSNR,13,animal
3369,803,A,3,3,LowSNR,13,animal
3370,803,A,3,3,LowSNR,13,animal
3371,803,A,3,3,LowSNR,13,animal
3372,804,A,3,3,LowSNR,13,animal
3373,805,A,3,3,LowSNR,13,animal
3374,806,A,3,3,LowSNR,13,animal
3375,806,A,3,3,LowSNR,13,animal
3376,806,A,3,3,LowSNR,13,animal
3377,806,A,3,3,LowSNR,13,animal
3378,806,A,3,3,LowSNR,13,animal
3379,807,A,3,3,LowSNR,13,animal
3380,807,A,3,3,LowSNR,13,animal
3381,807,A,3,3,LowSNR,13,animal
3382,807,A,3,3,LowSNR,13,animal
3383,807,A,3,3,LowSNR,13,animal
3384,807,A,3,3,LowSNR,13,animal
3385,807,A,3,3,LowSNR,13,animal
3386,807,A,3,3,LowSNR,13,animal
3387,807,A,3,3,LowSNR,13,animal
3388,807,A,3,3,LowSNR,13,animal
3389,807,A,3,3,LowSNR,13,animal
3390,807,A,3,3,LowSNR,13,animal
3391,807,A,3,3,LowSNR,13,animal
3392,807,A,3,3,LowSNR,13,animal
3393,807,A,3,3,LowSNR,13,animal
3394,807,A,3,3,LowSNR,13,animal
3395,807,A,3,3,LowSNR,13,animal
3396,808,A,3,3,LowSNR,13,animal
3397,808,A,3,3,LowSNR,13,animal
3398,808,A,3,3,LowSNR,13,animal
3399,808,A,3,3,LowSNR,13,animal
3400,808,A,3,3,LowSNR,13,animal
3401,808,A,3,3,LowSNR,13,animal
3402,808,A,3,3,LowSNR,13,animal
3403,808,A,3,3,LowSNR,13,animal
3404,809,A,3,3,LowSNR,13,animal
3405,809,A,3,3,LowSNR,13,animal
3406,810,A,3,3,LowSNR,13,animal
3407,810,A,3,3,LowSNR,13,animal
3408,810,A,3,3,LowSNR,13,animal
3409,810,A,3,3,LowSNR,13,animal
3410,810,A,3,3,LowSNR,13,animal
3411,810,A,3,3,LowSNR,13,animal
3412,810,A,3,3,LowSNR,13,animal
3413,810,A,3,3,LowSNR,13,animal
3414,811,A,3,3,LowSNR,13,animal
3415,811,A,3,3,LowSNR,13,animal
3416,812,A,3,3,LowSNR,13,animal
3417,812,A,3,3,LowSNR,13,animal
3418,812,A,3,3,LowSNR,13,animal
3419,812,A,3,3,LowSNR,13,animal
3420,812,A,3,3,LowSNR,13,animal
3421,812,A,3,3,LowSNR,13,animal
3422,812,A,3,3,LowSNR,13,animal
3423,813,A,3,3,LowSNR,13,animal
3424,813,A,3,3,LowSNR,13,animal
3425,813,A,3,3,LowSNR,13,animal
3426,813,A,3,3,LowSNR,13,animal
3427,813,A,3,3,LowSNR,13,animal
3428,813,A,3,3,LowSNR,13,animal
3429,813,A,3,3,LowSNR,13,animal
3430,815,A,3,3,LowSNR,13,animal
3431,816,A,3,3,LowSNR,13,animal
3432,816,A,3,3,LowSNR,13,animal
3433,817,A,3,3,LowSNR,13,animal
3434,818,A,3,3,LowSNR,13,animal
3435,818,A,3,3,LowSNR,13,animal
3436,818,A,3,3,LowSNR,13,animal
3437,818,A,3,3,LowSNR,13,animal
3438,818,A,3,3,LowSNR,13,animal
3439,819,A,3,3,LowSNR,13,animal
3440,819,A,3,3,LowSNR,13,animal
3441,819,A,3,3,LowSNR,13,animal
3442,819,A,3,3,LowSNR,13,animal
3443,819,A,3,3,LowSNR,13,animal
3444,819,A,3,3,LowSNR,13,animal
3445,819,A,3,3,LowSNR,13,animal
3446,820,A,3,3,LowSNR,13,animal
3447,820,A,3,3,LowSNR,13,animal
3448,820,A,3,3,LowSNR,13,animal
3449,820,A,3,3,LowSNR,13,animal
3450,820,A,3,3,LowSNR,13,animal
3451,821,A,3,3,LowSNR,13,animal
3452,821,A,3,3,LowSNR,13,animal
3453,822,A,3,3,LowSNR,13,animal
3454,823,A,3,3,LowSNR,13,animal
3455,824,A,3,3,LowSNR,13,animal
3456,825,A,3,3,LowSNR,13,animal
3457,826,A,3,3,LowSNR,13,animal
3458,826,A,3,3,LowSNR,13,animal
3459,826,A,3,3,LowSNR,13,animal
3460,827,A,3,3,LowSNR,13,animal
3461,827,A,3,3,LowSNR,13,animal
3462,827,A,3,3,LowSNR,13,animal
3463,827,A,3,3,LowSNR,13,animal
3464,827,A,3,3,LowSNR,13,animal
3465,827,A,3,3,LowSNR,13,animal
3466,827,A,3,3,LowSNR,13,animal
3467,827,A,3,3,LowSNR,13,animal
3468,828,A,3,3,LowSNR,13,animal
3469,829,A,3,3,LowSNR,13,animal
3470,830,A,3,3,LowSNR,13,animal
3471,830,A,3,3,LowSNR,13,animal
3472,830,A,3,3,LowSNR,13,animal
3473,830,A,3,3,LowSNR,13,animal
3474,831,A,3,3,LowSNR,13,animal
3475,831,A,3,3,LowSNR,13,animal
3476,831,A,3,3,LowSNR,13,animal
3477,832,A,3,3,LowSNR,13,animal
3478,834,A,3,3,LowSNR,13,animal
3479,834,A,3,3,LowSNR,13,animal
3480,834,A,3,3,LowSNR,13,animal
3481,835,A,3,3,LowSNR,13,animal
3482,835,A,3,3,LowSNR,13,animal
3483,835,A,3,3,LowSNR,13,animal
3484,835,A,3,3,LowSNR,13,animal
3485,835,A,3,3,LowSNR,13,animal
3486,835,A,3,3,LowSNR,13,animal
3487,835,A,3,3,LowSNR,13,animal
3488,836,A,3,3,LowSNR,13,animal
3489,837,A,3,3,LowSNR,13,animal
3490,837,A,3,3,LowSNR,13,animal
3491,838,A,3,3,LowSNR,13,animal
3492,838,A,3,3,LowSNR,13,animal
3493,838,A,3,3,LowSNR,13,animal
3494,838,A,3,3,LowSNR,13,animal
3495,839,A,3,3,LowSNR,13,animal
3496,840,A,3,3,LowSNR,13,animal
3497,840,A,3,3,LowSNR,13,animal
3498,840,A,3,3,LowSNR,13,animal
3499,840,A,3,3,LowSNR,13,animal
3500,840,A,3,3,LowSNR,13,animal
3501,840,A,3,3,LowSNR,13,animal
3502,840,A,3,3,LowSNR,13,animal
3503,840,A,3,3,LowSNR,13,animal
3504,840,A,3,3,LowSNR,13,animal
3505,840,A,3,3,LowSNR,13,animal
3506,841,A,3,3,LowSNR,13,animal
3507,842,A,3,3,LowSNR,13,animal
3508,843,A,3,3,LowSNR,13,animal
3509,843,A,3,3,LowSNR,13,animal
3510,844,A,3,3,LowSNR,13,animal
3511,844,A,3,3,LowSNR,13,animal
3512,844,A,3,3,LowSNR,13,animal
3513,844,A,3,3,LowSNR,13,animal
3514,844,A,3,3,LowSNR,13,animal
3515,845,A,3,3,LowSNR,13,animal
3516,845,A,3,3,LowSNR,13,animal
3517,845,A,3,3,LowSNR,13,animal
3518,846,A,3,3,LowSNR,13,animal
3519,846,A,3,3,LowSNR,13,animal
3520,847,A,3,3,LowSNR,13,animal
3521,847,A,3,3,LowSNR,13,animal
3522,847,A,3,3,LowSNR,13,animal
3523,847,A,3,3,LowSNR,13,animal
3524,847,A,3,3,LowSNR,13,animal
3525,847,A,3,3,LowSNR,13,animal
3526,847,A,3,3,LowSNR,13,animal
3527,847,A,3,3,LowSNR,13,animal
3528,847,A,3,3,LowSNR,13,animal
3529,847,A,3,3,LowSNR,13,animal
3530,847,A,3,3,LowSNR,13,animal
3531,847,A,3,3,LowSNR,13,animal
3532,847,A,3,3,LowSNR,13,animal
3533,848,A,3,3,LowSNR,13,animal
3534,849,A,3,3,LowSNR,13,animal
3535,849,A,3,3,LowSNR,13,animal
3536,849,A,3,3,LowSNR,13,animal
3537,850,A,3,3,LowSNR,13,animal
3538,850,A,3,3,LowSNR,13,animal
3539,851,A,3,3,LowSNR,13,animal
3540,851,A,3,3,LowSNR,13,animal
3541,852,A,3,3,LowSNR,13,animal
3542,852,A,3,3,LowSNR,13,animal
3543,852,A,3,3,LowSNR,13,animal
3544,852,A,3,3,LowSNR,13,animal
3545,853,A,3,3,LowSNR,13,animal
3546,853,A,3,3,LowSNR,13,animal
3547,853,A,3,3,LowSNR,13,animal
3548,853,A,3,3,LowSNR,13,animal
3549,853,A,3,3,LowSNR,13,animal
3550,853,A,3,3,LowSNR,13,animal
3551,853,A,3,3,LowSNR,13,animal
3552,854,A,3,3,LowSNR,13,animal
3553,854,A,3,3,LowSNR,13,animal
3554,854,A,3,3,LowSNR,13,animal
3555,855,A,3,3,LowSNR,13,animal
3556,855,A,3,3,LowSNR,13,animal
3557,855,A,3,3,LowSNR,13,animal
3558,855,A,3,3,LowSNR,13,animal
3559,855,A,3,3,LowSNR,13,animal
3560,855,A,3,3,LowSNR,13,animal
3561,855,A,3,3,LowSNR,13,animal
3562,856,A,3,3,LowSNR,13,animal
3563,857,A,3,3,LowSNR,13,animal
3564,858,A,3,3,LowSNR,13,animal
3565,859,A,3,3,LowSNR,13,animal
3566,860,A,3,3,LowSNR,13,animal
3567,860,A,3,3,LowSNR,13,animal
3568,860,A,3,3,LowSNR,13,animal
3569,860,A,3,3,LowSNR,13,animal
3570,860,A,3,3,LowSNR,13,animal
3571,860,A,3,3,LowSNR,13,animal
3572,860,A,3,3,LowSNR,13,animal
3573,860,A,3,3,LowSNR,13,animal
3574,861,A,3,3,LowSNR,13,animal
3575,862,A,3,3,LowSNR,13,animal
3576,862,A,3,3,LowSNR,13,animal
3577,863,A,3,3,LowSNR,14,animal
3578,863,A,3,3,LowSNR,14,animal
3579,863,A,3,3,LowSNR,14,animal
3580,863,A,3,3,LowSNR,14,animal
3581,863,A,3,3,LowSNR,14,animal
3582,863,A,3,3,LowSNR,14,animal
3583,863,A,3,3,LowSNR,14,animal
3584,863,A,3,3,LowSNR,14,animal
3585,863,A,3,3,LowSNR,14,animal
3586,863,A,3,3,LowSNR,14,animal
3587,863,A,3,3,LowSNR,14,animal
3588,863,A,3,3,LowSNR,14,animal
3589,864,A,3,3,LowSNR,14,animal
3590,864,A,3,3,LowSNR,14,animal
3591,864,A,3,3,LowSNR,14,animal
3592,864,A,3,3,LowSNR,14,animal
3593,864,A,3,3,LowSNR,14,animal
3594,864,A,3,3,LowSNR,14,animal
3595,865,A,3,3,LowSNR,14,animal
3596,866,A,3,3,LowSNR,14,animal
3597,867,A,3,3,LowSNR,14,animal
3598,868,A,3,3,LowSNR,14,animal
3599,868,A,3,3,LowSNR,14,animal
3600,868,A,3,3,LowSNR,14,animal
3601,868,A,3,3,LowSNR,14,animal
3602,868,A,3,3,LowSNR,14,animal
3603,868,A,3,3,LowSNR,14,animal
3604,868,A,3,3,LowSNR,14,animal
3605,868,A,3,3,LowSNR,14,animal
3606,868,A,3,3,LowSNR,14,animal
3607,868,A,3,3,LowSNR,14,animal
3608,868,A,3,3,LowSNR,14,animal
3609,868,A,3,3,LowSNR,14,animal
3610,868,A,3,3,LowSNR,14,animal
3611,868,A,3,3,LowSNR,14,animal
3612,869,A,3,3,LowSNR,14,animal
3613,869,A,3,3,LowSNR,14,animal
3614,869,A,3,3,LowSNR,14,animal
3615,870,A,3,3,LowSNR,14,animal
3616,870,A,3,3,LowSNR,14,animal
3617,870,A,3,3,LowSNR,14,animal
3618,870,A,3,3,LowSNR,14,animal
3619,871,A,3,3,LowSNR,14,animal
3620,871,A,3,3,LowSNR,14,animal
3621,872,A,3,3,LowSNR,14,animal
3622,873,A,3,3,LowSNR,14,animal
3623,873,A,3,3,LowSNR,14,animal
3624,873,A,3,3,LowSNR,14,animal
3625,873,A,3,3,LowSNR,14,animal
3626,874,A,3,3,LowSNR,14,animal
3627,874,A,3,3,LowSNR,14,animal
3628,874,A,3,3,LowSNR,14,animal
3629,874,A,3,3,LowSNR,14,animal
3630,875,A,3,3,LowSNR,14,animal
3631,876,A,3,3,LowSNR,14,animal
3632,876,A,3,3,LowSNR,14,animal
3633,877,A,3,3,LowSNR,14,animal
3634,878,A,3,3,LowSNR,14,animal
3635,878,A,3,3,LowSNR,14,animal
3636,878,A,3,3,LowSNR,14,animal
3637,878,A,3,3,LowSNR,14,animal
3638,878,A,3,3,LowSNR,14,animal
3639,878,A,3,3,LowSNR,14,animal
3640,878,A,3,3,LowSNR,14,animal
3641,878,A,3,3,LowSNR,14,animal
3642,878,A,3,3,LowSNR,14,animal
3643,878,A,3,3,LowSNR,14,animal
3644,878,A,3,3,LowSNR,14,animal
3645,878,A,3,3,LowSNR,14,animal
3646,879,A,3,3,LowSNR,14,animal
3647,879,A,3,3,LowSNR,14,animal
3648,880,A,3,3,LowSNR,14,animal
3649,881,A,3,3,LowSNR,14,animal
3650,881,A,3,3,LowSNR,14,animal
3651,881,A,3,3,LowSNR,14,animal
3652,881,A,3,3,LowSNR,14,animal
3653,881,A,3,3,LowSNR,14,animal
3654,881,A,3,3,LowSNR,14,animal
3655,881,A,3,3,LowSNR,14,animal
3656,881,A,3,3,LowSNR,14,animal
3657,881,A,3,3,LowSNR,14,animal
3658,881,A,3,3,LowSNR,14,animal
3659,881,A,3,3,LowSNR,14,animal
3660,881,A,3,3,LowSNR,14,animal
3661,881,A,3,3,LowSNR,14,animal
3662,881,A,3,3,LowSNR,14,animal
3663,881,A,3,3,LowSNR,14,animal
3664,882,A,3,3,LowSNR,14,animal
3665,882,A,3,3,LowSNR,14,animal
3666,882,A,3,3,LowSNR,14,animal
3667,882,A,3,3,LowSNR,14,animal
3668,882,A,3,3,LowSNR,14,animal
3669,882,A,3,3,LowSNR,14,animal
3670,882,A,3,3,LowSNR,14,animal
3671,883,A,3,3,LowSNR,14,animal
3672,883,A,3,3,LowSNR,14,animal
3673,883,A,3,3,LowSNR,14,animal
3674,883,A,3,3,LowSNR,14,animal
3675,883,A,3,3,LowSNR,14,animal
3676,883,A,3,3,LowSNR,14,animal
3677,883,A,3,3,LowSNR,14,animal
3678,883,A,3,3,LowSNR,14,animal
3679,884,A,3,3,LowSNR,14,animal
3680,884,A,3,3,LowSNR,14,animal
3681,885,A,3,3,LowSNR,14,animal
3682,885,A,3,3,LowSNR,14,animal
3683,885,A,3,3,LowSNR,14,animal
3684,885,A,3,3,LowSNR,14,animal
3685,885,A,3,3,LowSNR,14,animal
3686,885,A,3,3,LowSNR,14,animal
3687,885,A,3,3,LowSNR,14,animal
3688,885,A,3,3,LowSNR,14,animal
3689,885,A,3,3,LowSNR,14,animal
3690,886,A,3,3,LowSNR,14,animal
3691,886,A,3,3,LowSNR,14,animal
3692,886,A,3,3,LowSNR,14,animal
3693,886,A,3,3,LowSNR,14,animal
3694,886,A,3,3,LowSNR,14,animal
3695,887,A,3,3,LowSNR,14,animal
3696,887,A,3,3,LowSNR,14,animal
3697,887,A,3,3,LowSNR,14,animal
3698,887,A,3,3,LowSNR,14,animal
3699,887,A,3,3,LowSNR,14,animal
3700,887,A,3,3,LowSNR,14,animal
3701,887,A,3,3,LowSNR,14,animal
3702,887,A,3,3,LowSNR,14,animal
3703,888,A,3,3,LowSNR,14,animal
3704,888,A,3,3,LowSNR,14,animal
3705,889,A,3,3,LowSNR,14,animal
3706,889,A,3,3,LowSNR,14,animal
3707,889,A,3,3,LowSNR,14,animal
3708,890,A,3,3,LowSNR,14,animal
3709,891,A,3,3,LowSNR,14,animal
3710,892,A,3,3,LowSNR,14,animal
3711,892,A,3,3,LowSNR,14,animal
3712,892,A,3,3,LowSNR,14,animal
3713,892,A,3,3,LowSNR,14,animal
3714,892,A,3,3,LowSNR,14,animal
3715,892,A,3,3,LowSNR,14,animal
3716,892,A,3,3,LowSNR,14,animal
3717,892,A,3,3,LowSNR,14,animal
3718,892,A,3,3,LowSNR,14,animal
3719,892,A,3,3,LowSNR,14,animal
3720,892,A,3,3,LowSNR,14,animal
3721,893,A,3,3,LowSNR,14,animal
3722,895,A,3,3,LowSNR,14,animal
3723,896,A,3,3,LowSNR,14,animal
3724,896,A,3,3,LowSNR,14,animal
3725,896,A,3,3,LowSNR,14,animal
3726,896,A,3,3,LowSNR,14,animal
3727,896,A,3,3,LowSNR,14,animal
3728,897,A,3,3,LowSNR,14,animal
3729,898,A,3,3,LowSNR,14,animal
3730,898,A,3,3,LowSNR,14,animal
3731,898,A,3,3,LowSNR,14,animal
3732,898,A,3,3,LowSNR,14,animal
3733,898,A,3,3,LowSNR,14,animal
3734,898,A,3,3,LowSNR,14,animal
3735,899,A,3,3,LowSNR,14,animal
3736,900,A,3,3,LowSNR,14,animal
3737,901,A,3,3,LowSNR,14,animal
3738,901,A,3,3,LowSNR,14,animal
3739,902,A,3,3,LowSNR,14,animal
3740,902,A,3,3,LowSNR,14,animal
3741,902,A,3,3,LowSNR,14,animal
3742,902,A,3,3,LowSNR,14,animal
3743,902,A,3,3,LowSNR,14,animal
3744,903,A,3,3,LowSNR,14,animal
3745,904,A,3,3,LowSNR,14,animal
3746,904,A,3,3,LowSNR,14,animal
3747,904,A,3,3,LowSNR,14,animal
3748,904,A,3,3,LowSNR,14,animal
3749,904,A,3,3,LowSNR,14,animal
3750,904,A,3,3,LowSNR,14,animal
3751,904,A,3,3,LowSNR,14,animal
3752,905,A,3,3,LowSNR,14,animal
3753,905,A,3,3,LowSNR,14,animal
3754,905,A,3,3,LowSNR,14,animal
3755,906,A,3,3,LowSNR,14,animal
3756,907,A,3,3,LowSNR,14,animal
3757,907,A,3,3,LowSNR,14,animal
3758,908,A,3,3,LowSNR,14,animal
3759,908,A,3,3,LowSNR,14,animal
3760,909,A,3,3,LowSNR,14,animal
3761,909,A,3,3,LowSNR,14,animal
3762,909,A,3,3,LowSNR,14,animal
3763,910,A,3,3,LowSNR,14,animal
3764,911,A,3,3,LowSNR,14,animal
3765,912,A,3,3,LowSNR,14,animal
3766,912,A,3,3,LowSNR,14,animal
3767,912,A,3,3,LowSNR,14,animal
3768,913,A,3,3,LowSNR,14,animal
3769,913,A,3,3,LowSNR,14,animal
3770,913,A,3,3,LowSNR,14,animal
3771,913,A,3,3,LowSNR,14,animal
3772,913,A,3,3,LowSNR,14,animal
3773,913,A,3,3,LowSNR,14,animal
3774,914,A,3,3,LowSNR,14,animal
3775,914,A,3,3,LowSNR,14,animal
3776,914,A,3,3,LowSNR,14,animal
3777,914,A,3,3,LowSNR,14,animal
3778,914,A,3,3,LowSNR,14,animal
3779,914,A,3,3,LowSNR,14,animal
3780,914,A,3,3,LowSNR,14,animal
3781,914,A,3,3,LowSNR,14,animal
3782,914,A,3,3,LowSNR,14,animal
3783,914,A,3,3,LowSNR,14,animal
3784,916,A,3,3,LowSNR,14,animal
3785,916,A,3,3,LowSNR,14,animal
3786,916,A,3,3,LowSNR,14,animal
3787,916,A,3,3,LowSNR,14,animal
3788,916,A,3,3,LowSNR,14,animal
3789,916,A,3,3,LowSNR,14,animal
3790,916,A,3,3,LowSNR,14,animal
3791,916,A,3,3,LowSNR,14,animal
3792,917,A,3,3,LowSNR,14,animal
3793,917,A,3,3,LowSNR,14,animal
3794,917,A,3,3,LowSNR,14,animal
3795,920,A,3,3,LowSNR,14,animal
3796,921,A,3,3,LowSNR,14,animal
3797,921,A,3,3,LowSNR,14,animal
3798,921,A,3,3,LowSNR,14,animal
3799,921,A,3,3,LowSNR,14,animal
3800,921,A,3,3,LowSNR,14,animal
3801,921,A,3,3,LowSNR,14,animal
3802,921,A,3,3,LowSNR,14,animal
3803,921,A,3,3,LowSNR,14,animal
3804,921,A,3,3,LowSNR,14,animal
3805,921,A,3,3,LowSNR,14,animal
3806,922,A,3,3,LowSNR,14,animal
3807,922,A,3,3,LowSNR,14,animal
3808,922,A,3,3,LowSNR,14,animal
3809,922,A,3,3,LowSNR,14,animal
3810,922,A,3,3,LowSNR,14,animal
3811,922,A,3,3,LowSNR,14,animal
3812,922,A,3,3,LowSNR,14,animal
3813,922,A,3,3,LowSNR,14,animal
3814,922,A,3,3,LowSNR,14,animal
3815,922,A,3,3,LowSNR,14,animal
3816,922,A,3,3,LowSNR,14,animal
3817,922,A,3,3,LowSNR,14,animal
3818,922,A,3,3,LowSNR,14,animal
3819,922,A,3,3,LowSNR,14,animal
3820,922,A,3,3,LowSNR,14,animal
3821,923,A,3,3,LowSNR,14,animal
3822,923,A,3,3,LowSNR,14,animal
3823,924,A,3,3,LowSNR,14,animal
3824,924,A,3,3,LowSNR,14,animal
3825,924,A,3,3,LowSNR,14,animal
3826,924,A,3,3,LowSNR,14,animal
3827,924,A,3,3,LowSNR,14,animal
3828,924,A,3,3,LowSNR,14,animal
3829,924,A,3,3,LowSNR,14,animal
3830,924,A,3,3,LowSNR,14,animal
3831,925,A,3,3,LowSNR,14,animal
3832,925,A,3,3,LowSNR,14,animal
3833,927,A,3,3,LowSNR,14,animal
3834,927,A,3,3,LowSNR,14,animal
3835,928,A,3,3,LowSNR,14,animal
3836,930,A,3,3,LowSNR,14,animal
3837,932,A,3,3,LowSNR,14,animal
3838,932,A,3,3,LowSNR,14,animal
3839,933,A,3,3,LowSNR,14,animal
3840,933,A,3,3,LowSNR,14,animal
3841,933,A,3,3,LowSNR,14,animal
3842,933,A,3,3,LowSNR,14,animal
3843,935,A,3,3,LowSNR,14,animal
3844,935,A,3,3,LowSNR,14,animal
3845,935,A,3,3,LowSNR,14,animal
3846,935,A,3,3,LowSNR,14,animal
3847,935,A,3,3,LowSNR,14,animal
3848,935,A,3,3,LowSNR,14,animal
3849,937,A,3,3,LowSNR,14,animal
3850,937,A,3,3,LowSNR,14,animal
3851,937,A,3,3,LowSNR,14,animal
3852,937,A,3,3,LowSNR,14,animal
3853,937,A,3,3,LowSNR,14,animal
3854,937,A,3,3,LowSNR,14,animal
3855,937,A,3,3,LowSNR,14,animal
3856,937,A,3,3,LowSNR,14,animal
3857,937,A,3,3,LowSNR,14,animal
3858,937,A,3,3,LowSNR,14,animal
3859,937,A,3,3,LowSNR,14,animal
3860,938,A,3,3,LowSNR,14,animal
3861,938,A,3,3,LowSNR,14,animal
3862,941,A,3,3,LowSNR,14,animal
3863,941,A,3,3,LowSNR,14,animal
3864,941,A,3,3,LowSNR,14,animal
3865,941,A,3,3,LowSNR,14,animal
3866,941,A,3,3,LowSNR,14,animal
3867,941,A,3,3,LowSNR,14,animal
3868,941,A,3,3,LowSNR,14,animal
3869,941,A,3,3,LowSNR,14,animal
3870,941,A,3,3,LowSNR,14,animal
3871,941,A,3,3,LowSNR,14,animal
3872,941,A,3,3,LowSNR,14,animal
3873,941,A,3,3,LowSNR,14,animal
3874,941,A,3,3,LowSNR,14,animal
3875,942,A,3,3,LowSNR,14,animal
3876,942,A,3,3,LowSNR,14,animal
3877,942,A,3,3,LowSNR,14,animal
3878,942,A,3,3,LowSNR,14,animal
3879,942,A,3,3,LowSNR,14,animal
3880,942,A,3,3,LowSNR,14,animal
3881,942,A,3,3,LowSNR,14,animal
3882,942,A,3,3,LowSNR,14,animal
3883,943,A,3,3,LowSNR,14,animal
3884,945,A,3,3,LowSNR,14,animal
3885,947,A,3,3,LowSNR,14,animal
3886,947,A,3,3,LowSNR,14,animal
3887,947,A,3,3,LowSNR,14,animal
3888,949,A,3,3,LowSNR,14,animal
3889,949,A,3,3,LowSNR,14,animal
3890,950,A,3,3,LowSNR,14,animal
3891,950,A,3,3,LowSNR,14,animal
3892,950,A,3,3,LowSNR,14,animal
3893,951,A,3,3,LowSNR,14,animal
3894,952,A,3,3,LowSNR,14,animal
3895,952,A,3,3,LowSNR,14,animal
3896,953,A,3,3,LowSNR,14,animal
3897,953,A,3,3,LowSNR,14,animal
3898,953,A,3,3,LowSNR,14,animal
3899,953,A,3,3,LowSNR,14,animal
3900,953,A,3,3,LowSNR,14,animal
3901,953,A,3,3,LowSNR,14,animal
3902,953,A,3,3,LowSNR,14,animal
3903,953,A,3,3,LowSNR,14,animal
3904,953,A,3,3,LowSNR,14,animal
3905,953,A,3,3,LowSNR,14,animal
3906,953,A,3,3,LowSNR,14,animal
3907,953,A,3,3,LowSNR,14,animal
3908,953,A,3,3,LowSNR,14,animal
3909,953,A,3,3,LowSNR,14,animal
3910,953,A,3,3,LowSNR,14,animal
3911,953,A,3,3,LowSNR,14,animal
3912,953,A,3,3,LowSNR,14,animal
3913,954,A,3,3,LowSNR,14,animal
3914,955,A,3,3,LowSNR,14,animal
3915,955,A,3,3,LowSNR,14,animal
3916,955,A,3,3,LowSNR,14,animal
3917,955,A,3,3,LowSNR,14,animal
3918,955,A,3,3,LowSNR,14,animal
3919,955,A,3,3,LowSNR,14,animal
3920,955,A,3,3,LowSNR,14,animal
3921,955,A,3,3,LowSNR,14,animal
3922,955,A,3,3,LowSNR,14,animal
3923,955,A,3,3,LowSNR,14,animal
3924,955,A,3,3,LowSNR,14,animal
3925,955,A,3,3,LowSNR,14,animal
3926,955,A,3,3,LowSNR,14,animal
3927,956,A,3,3,LowSNR,14,animal
3928,956,A,3,3,LowSNR,14,animal
3929,956,A,3,3,LowSNR,14,animal
3930,956,A,3,3,LowSNR,14,animal
3931,956,A,3,3,LowSNR,14,animal
3932,956,A,3,3,LowSNR,14,animal
3933,956,A,3,3,LowSNR,14,animal
3934,957,A,3,3,LowSNR,14,animal
3935,957,A,3,3,LowSNR,14,animal
3936,957,A,3,3,LowSNR,14,animal
3937,958,A,3,3,LowSNR,14,animal
3938,963,A,3,3,LowSNR,14,animal
3939,964,A,3,3,LowSNR,14,animal
3940,964,A,3,3,LowSNR,14,animal
3941,964,A,3,3,LowSNR,14,animal
3942,964,A,3,3,LowSNR,14,animal
3943,964,A,3,3,LowSNR,14,animal
3944,964,A,3,3,LowSNR,14,animal
3945,964,A,3,3,LowSNR,14,animal
3946,964,A,3,3,LowSNR,14,animal
3947,965,A,3,3,LowSNR,14,animal
3948,965,A,3,3,LowSNR,14,animal
3949,966,A,3,3,LowSNR,14,animal
3950,967,A,3,3,LowSNR,14,animal
3951,967,A,3,3,LowSNR,14,animal
3952,967,A,3,3,LowSNR,14,animal
